Episode,Step,d1p,d2p,d3p,A,B,CRI,x,y,Reward,Action
54,69,47.0,53.0,70.0,6.289897091887569,4.661387545000963,95.0327293537387,0.37257936925160456,0.3863344027522624,5,"['d2', 'backward']"
54,70,47.0,52.0,70.0,6.809607510304862,4.660052157222241,94.99828230172116,0.37316246568025196,0.38684244609159996,5,"['d2', 'backward']"
54,71,47.0,51.0,70.0,7.370415871773596,4.658564826035594,94.96533798524898,0.3737271009198696,0.3873376826940098,5,"['d2', 'backward']"
54,72,47.0,50.0,70.0,7.975245951535066,4.6569097849532755,94.93398108726991,0.3742717752618836,0.3878194406532168,5,"['d2', 'backward']"
54,73,47.0,49.0,70.0,8.627171628294917,4.655069906712499,94.90429863786376,0.37479486956232466,0.3882869961050794,5,"['d2', 'backward']"
54,74,47.0,48.0,70.0,9.329413775569455,4.653026606096713,94.87637951234036,0.3752946369327007,0.3887395691629431,5,"['d2', 'backward']"
54,75,47.0,47.0,70.0,10.085331035161992,4.650759748078467,94.85031389617191,0.3757691920088365,0.3891763175803262,5,"['d2', 'backward']"
54,76,47.0,46.0,70.0,10.898424991653275,4.648247497302768,94.82619200244274,0.3762165104824174,0.3895963398184312,5,"['d2', 'backward']"
54,77,47.0,45.0,70.0,11.772307328327917,4.645466264569307,94.80410376388666,0.3766344070168927,0.389998658022109,5,"['d2', 'backward']"
54,78,47.0,44.0,70.0,12.7106966808407,4.6423905449541465,94.78413711123524,0.37702053458757834,0.39038222039662906,5,"['d2', 'backward']"
54,79,47.0,44.0,69.0,13.118167630506806,4.636743791997519,94.3668748493458,0.3781443997585397,0.3919858585277439,5,"['d3', 'backward']"
54,80,47.0,43.0,69.0,14.154297023470539,4.633094646965448,94.3555691090615,0.3784716260610246,0.3923248273939434,5,"['d2', 'backward']"
54,81,47.0,42.0,69.0,15.264204279309102,4.629087882019217,94.3469484624857,0.3787603305779703,0.39264165127455386,5,"['d2', 'backward']"
54,82,47.0,42.0,68.0,15.754103097872067,4.623410411752075,93.9207597091284,0.37967335946290126,0.3941338982456303,5,"['d3', 'backward']"
54,83,47.0,42.0,67.0,16.26601512543547,4.618241513437887,93.47135229124463,0.3804169270770129,0.39556598736443693,5,"['d3', 'backward']"
54,84,47.0,42.0,66.0,16.79980483780008,4.613611013717264,92.99788365762626,0.38098117108987717,0.3969380637054257,5,"['d3', 'backward']"
54,85,47.0,42.0,65.0,17.355112161353894,4.609547699004499,92.49970063811337,0.3813558363565371,0.3982495416879487,5,"['d3', 'backward']"
54,86,48.0,42.0,65.0,17.13130089731607,4.593824925209336,92.7938697778618,0.38620349335584886,0.3994662321915798,-5,"['d1', 'forward']"
54,87,49.0,42.0,65.0,16.87048046896745,4.578723627981736,93.15519226969741,0.39079561707251886,0.4003125434740599,-5,"['d1', 'forward']"
54,88,49.0,42.0,64.0,17.43166617007877,4.5756632954076055,92.63391569630683,0.3909231132158686,0.401553069415901,5,"['d3', 'backward']"
54,89,50.0,42.0,64.0,17.12848527380155,4.561560199300828,93.05468641039603,0.3952198520582365,0.40206629770340446,-5,"['d1', 'forward']"
54,90,50.0,42.0,65.0,16.57651263747898,4.564430287185456,93.57503181738386,0.3951122816280246,0.40082691994518915,-5,"['d3', 'forward']"
54,91,50.0,42.0,64.0,17.12848527380155,4.561560199300828,93.05468641039603,0.3952198520582365,0.40206629770340446,5,"['d3', 'backward']"
54,92,50.0,42.0,63.0,17.698908480878266,4.559275797630299,92.51113206157171,0.39511152078346806,0.4032504737919477,5,"['d3', 'backward']"
54,93,50.0,42.0,62.0,18.286447965428465,4.557599859396998,91.94507109437363,0.39477659210185523,0.40437621535923723,5,"['d3', 'backward']"
54,94,50.0,42.0,61.0,18.889376869630432,4.556553213835782,91.3576362450033,0.3942045009923781,0.40543885739566954,5,"['d3', 'backward']"
54,95,51.0,42.0,61.0,18.522414745962145,4.543885771836596,91.83426727172579,0.3981498943397324,0.4056787874071122,-5,"['d1', 'forward']"
54,96,51.0,42.0,60.0,19.126256684276658,4.543605864153214,91.23048217478974,0.397306294636442,0.40668419154395574,5,"['d3', 'backward']"
54,97,51.0,42.0,59.0,19.740206982404683,4.543972024059703,90.61003030424887,0.3962039956008752,0.4076151808655017,5,"['d3', 'backward']"
54,98,51.0,42.0,58.0,20.36119207918693,4.544996344836904,89.97581107921495,0.394834140181555,0.40846161400148634,5,"['d3', 'backward']"
54,99,51.0,42.0,57.0,20.985640780094755,4.54668772191122,89.33136051692928,0.39318895225066464,0.4092110332902497,5,"['d3', 'backward']"
54,100,51.0,42.0,56.0,21.60947602888303,4.5490515549558355,88.68087737536375,0.3912620324719514,0.409848461321822,5,"['d3', 'backward']"
54,101,51.0,42.0,55.0,22.22812037800117,4.552089461409469,88.02922817355885,0.38904867009700406,0.4103562329111652,5,"['d3', 'backward']"
54,102,51.0,42.0,54.0,22.836517807068322,4.555799008128884,87.38192676854098,0.38654616464592695,0.4107138825515485,5,"['d3', 'backward']"
54,103,51.0,42.0,53.0,23.42917428747906,4.560173466884806,86.74508425645718,0.3837541501715592,0.4108981110969791,5,"['d3', 'backward']"
54,104,51.0,42.0,52.0,24.00021902128885,4.565201598355759,86.12532591674345,0.3806749136561403,0.4108828588301057,5,"['d3', 'backward']"
54,105,51.0,42.0,51.0,24.54348757253249,4.570867468343559,85.52967457352595,0.37731369809719395,0.41063951476599253,5,"['d3', 'backward']"
54,106,51.0,42.0,50.0,25.05262715340012,4.577150299253824,84.96540545928734,0.3736789800412719,0.41013729346276356,5,"['d3', 'backward']"
54,107,51.0,42.0,49.0,25.52122314165545,4.584024359510897,84.43988762195148,0.36978271073496194,0.40934381005091275,5,"['d3', 'backward']"
54,108,51.0,41.0,49.0,27.375252616750164,4.583389626931602,84.6741460274783,0.36985853229341287,0.40911975648101145,5,"['d2', 'backward']"
54,109,51.0,41.0,48.0,27.821564934910164,4.591311838227817,84.21278889164581,0.365750857162447,0.4079747491874746,5,"['d3', 'backward']"
54,110,51.0,41.0,47.0,28.21142364013302,4.599782826720463,83.8041110393557,0.3614210217609579,0.4064758513362694,5,"['d3', 'backward']"
54,111,51.0,41.0,46.0,28.53886306977442,4.608759152443967,83.45490853869111,0.3568920517593078,0.4045927088493399,5,"['d3', 'backward']"
54,112,51.0,41.0,45.0,28.798538869283043,4.618192056634906,83.17181912894947,0.3521908094137633,0.4022981500821106,5,"['d3', 'backward']"
54,113,51.0,41.0,44.0,28.985912120921913,4.62802773973286,82.96132265517618,0.34734780620639116,0.39956988298621493,5,"['d3', 'backward']"
54,114,51.0,41.0,43.0,29.097409881471194,4.6382075048779345,82.82968702179444,0.3423970106384664,0.3963923659064502,5,"['d3', 'backward']"
54,115,51.0,40.0,43.0,31.148469699414168,4.6407304695459155,83.18339156771556,0.34270505580224586,0.39600891107092007,5,"['d2', 'backward']"
54,116,51.0,41.0,43.0,29.097409881471194,4.6382075048779345,82.82968702179444,0.3423970106384664,0.3963923659064502,-5,"['d2', 'forward']"
54,117,51.0,41.0,42.0,29.13056406066788,4.648667992040711,82.78280669031871,0.3373755266437413,0.39275872356838415,5,"['d3', 'backward']"
54,118,51.0,41.0,41.0,29.084118056862568,4.659341464827857,82.82592342272616,0.3323231550889636,0.3886725919146327,-5,"['d3', 'backward']"
54,119,51.0,41.0,40.0,28.95809373294021,4.670156149070329,82.9632608861726,0.32728183533296,0.38414974255524004,-5,"['d3', 'backward']"
54,120,51.0,41.0,39.0,28.75381332388679,4.681036623312429,83.19763536187864,0.3222949691050728,0.37921932047624946,-5,"['d3', 'backward']"
54,121,51.0,40.0,39.0,30.776340946799113,4.685995628364187,83.58974147628682,0.32285205575103276,0.3789402158123931,5,"['d2', 'backward']"
54,122,51.0,41.0,39.0,28.75381332388679,4.681036623312429,83.19763536187864,0.3222949691050728,0.37921932047624946,-5,"['d2', 'forward']"
54,123,51.0,41.0,38.0,28.473873501647677,4.691904263407082,84.62328646073547,0.3174066360758688,0.3739245273257383,-5,"['d3', 'backward']"
54,124,51.0,40.0,38.0,30.47801644874861,4.69746273071764,84.9956184361378,0.3180280701259052,0.3737004106462233,5,"['d2', 'backward']"
54,125,51.0,40.0,37.0,30.103680780247398,4.708823212568907,85.62185536761406,0.3133459833080133,0.3681650242464411,-5,"['d3', 'backward']"
54,126,51.0,40.0,36.0,29.658485896510488,4.7199892391694185,86.32040315583326,0.3088478484289105,0.362403747434957,-5,"['d3', 'backward']"
54,127,51.0,40.0,35.0,29.14855923735726,4.730871400044934,87.08472785280158,0.3045736876129131,0.3564974137485037,-5,"['d3', 'backward']"
54,128,51.0,41.0,35.0,27.223336206107625,4.723606922778557,86.71491871258613,0.303765042213814,0.35649069821425483,-5,"['d2', 'forward']"
54,129,51.0,41.0,36.0,27.70329040826437,4.713273595509477,85.94734589239454,0.308099977508621,0.3624840071167218,5,"['d3', 'forward']"
54,130,51.0,41.0,37.0,28.122072749015594,4.702677721941305,85.24798582392818,0.3126607297360745,0.3683226150547471,5,"['d3', 'forward']"
54,131,50.0,41.0,37.0,28.796018497558425,4.718998279718561,84.48540990027853,0.3097537547144752,0.3673144768563158,5,"['d1', 'backward']"
54,132,50.0,41.0,38.0,29.14853708701416,4.707776745021432,83.89796959678158,0.31444217002187347,0.37292177765384754,5,"['d3', 'forward']"
54,133,50.0,41.0,37.0,28.796018497558425,4.718998279718561,84.48540990027853,0.3097537547144752,0.3673144768563158,-5,"['d3', 'backward']"
54,134,50.0,41.0,38.0,29.14853708701416,4.707776745021432,83.89796959678158,0.31444217002187347,0.37292177765384754,5,"['d3', 'forward']"
54,135,50.0,41.0,37.0,28.796018497558425,4.718998279718561,84.48540990027853,0.3097537547144752,0.3673144768563158,-5,"['d3', 'backward']"
54,136,50.0,40.0,37.0,30.816894671632333,4.725009368954078,84.8835683224878,0.31048709190944185,0.36715029337724764,5,"['d2', 'backward']"
54,137,50.0,40.0,38.0,31.191707158807,4.713185393326192,84.29455554879307,0.3151107738193732,0.37268665212516844,5,"['d3', 'forward']"
54,138,50.0,40.0,39.0,31.48844450511621,4.701267607045342,82.79298263388075,0.3198764887630407,0.3779348114458252,5,"['d3', 'forward']"
54,139,50.0,40.0,40.0,31.703116546224923,4.6893455679538665,82.57672909775802,0.32474144137615174,0.3828375078402915,5,"['d3', 'forward']"
54,140,50.0,40.0,41.0,31.8330300009961,4.67750558829074,82.45548134010947,0.3296625616296508,0.3873509100500143,5,"['d3', 'forward']"
54,141,50.0,40.0,42.0,31.87686276360967,4.665830207134544,82.42660958160931,0.33459735776975397,0.39144471643572515,5,"['d3', 'forward']"
54,142,50.0,40.0,41.0,31.8330300009961,4.67750558829074,82.45548134010947,0.3296625616296508,0.3873509100500143,-5,"['d3', 'backward']"
54,143,50.0,40.0,42.0,31.87686276360967,4.665830207134544,82.42660958160931,0.33459735776975397,0.39144471643572515,5,"['d3', 'forward']"
54,144,50.0,40.0,43.0,31.83468831827651,4.654397709635414,82.48602229875648,0.3395046951626004,0.395101583006157,-5,"['d3', 'forward']"
54,145,50.0,40.0,44.0,31.707949211885776,4.643281714007084,82.62851659174335,0.34434547154618717,0.398316005476546,-5,"['d3', 'forward']"
54,146,50.0,40.0,45.0,31.499382679263547,4.63255082307165,82.84812769939562,0.3490831780080003,0.40109281245733225,-5,"['d3', 'forward']"
54,147,50.0,40.0,44.0,31.707949211885776,4.643281714007084,82.62851659174335,0.34434547154618717,0.398316005476546,5,"['d3', 'backward']"
54,148,50.0,39.0,44.0,33.89937558092658,4.64481924295578,83.01621254443377,0.34459681318059604,0.397826105671345,5,"['d2', 'backward']"
54,149,50.0,39.0,45.0,33.68128422246837,4.633472020392477,83.21891164856967,0.3492752914950344,0.40061100851529186,-5,"['d3', 'forward']"
54,150,50.0,39.0,46.0,33.380769659540576,4.622589458706807,83.49097214925324,0.35382115363260336,0.4029797658458878,-5,"['d3', 'forward']"
54,151,50.0,39.0,45.0,33.68128422246837,4.633472020392477,83.21891164856967,0.3492752914950344,0.40061100851529186,5,"['d3', 'backward']"
54,152,50.0,39.0,46.0,33.380769659540576,4.622589458706807,83.49097214925324,0.35382115363260336,0.4029797658458878,-5,"['d3', 'forward']"
54,153,50.0,39.0,45.0,33.68128422246837,4.633472020392477,83.21891164856967,0.3492752914950344,0.40061100851529186,5,"['d3', 'backward']"
54,154,50.0,39.0,44.0,33.89937558092658,4.64481924295578,83.01621254443377,0.34459681318059604,0.397826105671345,5,"['d3', 'backward']"
54,155,50.0,39.0,43.0,34.03097172452762,4.656564167419221,82.88907491095638,0.33981869172137635,0.394612929565845,5,"['d3', 'backward']"
54,156,50.0,39.0,42.0,34.073238610172886,4.668634310603839,82.84323390918654,0.3349768659347896,0.390967852989426,5,"['d3', 'backward']"
54,157,50.0,39.0,41.0,34.024700094192916,4.680951968241142,82.88366334632438,0.3301098054156106,0.3868974113942185,-5,"['d3', 'backward']"
54,158,50.0,39.0,40.0,33.885314032591104,4.6934345845400856,83.0142335124838,0.3252579605134982,0.3824197305636521,-5,"['d3', 'backward']"
54,159,50.0,39.0,39.0,33.65649856355083,4.705995189843288,83.23736950196101,0.32046310084114726,0.3775655678797169,-5,"['d3', 'backward']"
54,160,50.0,39.0,40.0,33.885314032591104,4.6934345845400856,83.0142335124838,0.3252579605134982,0.3824197305636521,5,"['d3', 'forward']"
54,161,50.0,39.0,39.0,33.65649856355083,4.705995189843288,83.23736950196101,0.32046310084114726,0.3775655678797169,-5,"['d3', 'backward']"
54,162,50.0,39.0,38.0,33.341105472333936,4.718542909861095,84.71955342692536,0.3157675528640984,0.37237881762069547,-5,"['d3', 'backward']"
54,163,50.0,38.0,38.0,35.5962643559886,4.723785409002595,85.17414275644158,0.3164102008923753,0.3719945557364092,5,"['d2', 'backward']"
54,164,50.0,38.0,37.0,35.174995671038346,4.736854849422391,85.76620174192665,0.31193052123270437,0.36660911823295206,-5,"['d3', 'backward']"
54,165,50.0,37.0,37.0,37.51036069333317,4.742546411634905,86.25294518565094,0.3126361530604576,0.3662249591631875,5,"['d2', 'backward']"
54,166,50.0,37.0,36.0,36.980065639957196,4.75601197091865,86.91108242720152,0.3084155418405664,0.3607382437704299,-5,"['d3', 'backward']"
54,167,50.0,38.0,36.0,34.67271736687499,4.749701512148354,86.42574036435599,0.30763160022220776,0.36102919055476335,-5,"['d2', 'forward']"
54,168,50.0,38.0,35.0,34.096230134043594,4.762221802070137,87.14611293639418,0.30355145703281555,0.3553327387128427,-5,"['d3', 'backward']"
54,169,50.0,37.0,35.0,36.37178546121802,4.769126517974487,87.6270944533128,0.30441145586787544,0.3551464996285104,5,"['d2', 'backward']"
54,170,50.0,37.0,34.0,35.69355041284039,4.781780585008292,88.39210167333775,0.3006582331482549,0.34953331180672503,-5,"['d3', 'backward']"
54,171,50.0,37.0,33.0,34.954075551286806,4.7938647798721545,89.19508676059617,0.2971865403824398,0.3439864664892677,-5,"['d3', 'backward']"
54,172,50.0,37.0,32.0,34.16251134254834,4.805270929287404,90.02297785915061,0.2940226827321281,0.33859470745239206,-5,"['d3', 'backward']"
54,173,50.0,36.0,32.0,36.423215128880386,4.813515237858187,90.50211909076248,0.2951022808797753,0.33871511149111955,5,"['d2', 'backward']"
54,174,50.0,35.0,32.0,38.78066937279314,4.821395413431353,91.011060407042,0.29619172237654195,0.33877682196375186,5,"['d2', 'backward']"
54,175,50.0,35.0,31.0,37.85924438895082,4.832914840686217,91.81378284579296,0.2934923427646172,0.3339007890082202,-5,"['d3', 'backward']"
54,176,50.0,34.0,31.0,40.2659672011085,4.8407406193464455,92.33379485582842,0.29466423389597307,0.3340467060005828,5,"['d2', 'backward']"
54,177,50.0,33.0,31.0,42.75992261629823,4.847907779204236,92.88309293522327,0.2958456287104354,0.33413368650975306,5,"['d2', 'backward']"
54,178,50.0,32.0,31.0,45.33374163333687,4.854239582851412,93.46138989260409,0.29703293226281496,0.33415865569410985,5,"['d2', 'backward']"
54,179,50.0,33.0,31.0,42.75992261629823,4.847907779204236,92.88309293522327,0.2958456287104354,0.33413368650975306,-5,"['d2', 'forward']"
54,180,50.0,32.0,31.0,45.33374163333687,4.854239582851412,93.46138989260409,0.29703293226281496,0.33415865569410985,5,"['d2', 'backward']"
54,181,50.0,31.0,31.0,47.97808106010254,4.859537105624,94.06780438690632,0.2982217649228317,0.33411855198077334,5,"['d2', 'backward']"
54,182,49.0,31.0,31.0,48.98614454980082,4.876948027870143,93.38893343639226,0.2961544420680175,0.33326162039138885,5,"['d1', 'backward']"
54,183,49.0,32.0,31.0,46.302315087563784,4.871955856664534,92.74825057616188,0.29486422145588564,0.3332578800841825,-5,"['d2', 'forward']"
54,184,48.0,32.0,31.0,47.221510801268316,4.88937024689033,92.04567491595313,0.29250379140342747,0.33211529191942457,5,"['d1', 'backward']"
54,185,47.0,32.0,31.0,48.0815318821262,4.906260530885939,91.35963184860623,0.2899642348020422,0.33072037174482355,5,"['d1', 'backward']"
54,186,46.0,32.0,31.0,48.872613368831516,4.9224050001473545,90.69609106989047,0.287260912176885,0.3290645267685554,5,"['d1', 'backward']"
54,187,46.0,31.0,31.0,51.66578014531379,4.9262817628623825,91.42655124085789,0.28888852665790093,0.3292904371819552,5,"['d2', 'backward']"
54,188,46.0,30.0,31.0,54.51235095071214,4.928789184623968,92.18977542009596,0.2905388731855117,0.3294562327953794,5,"['d2', 'backward']"
54,189,45.0,30.0,31.0,55.28976129561746,4.943081510686824,91.60495087881165,0.28793844875335317,0.32775187200433503,5,"['d1', 'backward']"
54,190,45.0,31.0,31.0,52.41109302800173,4.941027516781977,90.8160047643637,0.28615992663157525,0.32747538523236447,-5,"['d2', 'forward']"
54,191,45.0,30.0,31.0,55.28976129561746,4.943081510686824,91.60495087881165,0.28793844875335317,0.32775187200433503,5,"['d2', 'backward']"
54,192,44.0,30.0,31.0,55.97558386476261,4.956134315663111,91.04766289331805,0.28521756183873476,0.3258144397166478,5,"['d1', 'backward']"
54,193,43.0,30.0,31.0,56.56104105678651,4.967729002804489,90.52268486228338,0.28239657791709505,0.3236458655290993,5,"['d1', 'backward']"
54,194,42.0,30.0,31.0,57.03827175980551,4.97764538663257,90.0343826068435,0.27949772032335596,0.32125194950057684,5,"['d1', 'backward']"
54,195,41.0,30.0,31.0,57.400553502563426,4.985660629775587,89.59019201967291,0.27654472240626315,0.31864279560851444,5,"['d1', 'backward']"
54,196,41.0,31.0,31.0,54.41333544870114,4.985644187727375,88.7373782870264,0.27424288018376675,0.31773796090009104,-5,"['d2', 'forward']"
54,197,41.0,30.0,31.0,57.400553502563426,4.985660629775587,89.59019201967291,0.27654472240626315,0.31864279560851444,5,"['d2', 'backward']"
54,198,41.0,30.0,30.0,56.263638216740695,5.00060903090626,89.912798546472,0.27478646487651426,0.31558077973580345,-5,"['d3', 'backward']"
54,199,41.0,30.0,29.0,55.06924977520281,5.013862550475383,90.22170917273218,0.27326880154235345,0.3128270869200903,-5,"['d3', 'backward']"
54,200,41.0,30.0,28.0,53.82911795032347,5.025241261545782,90.51003612072691,0.27199307418078755,0.31041042011028364,-5,"['d3', 'backward']"
54,201,41.0,30.0,27.0,52.554660965301935,5.03457921532244,90.77205100116625,0.2709570281313772,0.3083511399366041,-5,"['d3', 'backward']"
54,202,42.0,30.0,27.0,52.14925420316436,5.026295929988599,91.34409645712215,0.2739469153407576,0.3107920866946176,-5,"['d1', 'forward']"
